attack_id,name,tier,group,selection_reasons,guard_disabled,dodge_bypass,airborne_avoidance,parry_disabled,bullet_ids,behavior_ids,animation_associations,npc_row_count,map_npc_model_count,vanilla_flag_changes,priority_band
4502440,[Dragon 3] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,4502440,245020440,,6,5,{},
4502443,[Dragon 3] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,4502443,245020443;245020442;245020441;245020440,,6,5,{},
4502461,[Dragon 3] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,4502461,245020461;245020460,,6,5,{},
4502911,[Dragon 3],U,Unapproved screening result,airborne-avoidance,0,0,1,1,,,,0,0,{},
4503140,[Dragon 4],U,Unapproved screening result,airborne-avoidance,0,0,1,1,,245030140,,2,1,{},
4503151,[Dragon 4] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,4503151,245030151,,2,1,{},
4503161,[Dragon 4] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,4503161,245030161,,2,1,{},
4503201,[Dragon 4] Bullet,U,Unapproved screening result,airborne-avoidance,0,0,1,1,4503201,245030201,,2,1,{},
4503211,[Dragon 4] Bullet,U,Unapproved screening result,airborne-avoidance,0,0,1,1,4503211,245030211,,2,1,{},
4503231,[Dragon 4] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,4503231,245030231;245030230,,2,1,{},
4503241,[Dragon 4] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,4503241,245030241;245030240,,2,1,{},
4503250,[Dragon 4],U,Unapproved screening result,airborne-avoidance,0,0,1,1,,245030250,,2,1,{},
4503271,[Dragon 4] Bullet,U,Unapproved screening result,airborne-avoidance,0,0,1,1,4503271,245030271,,2,1,{},
4503281,[Dragon 4] Bullet,U,Unapproved screening result,airborne-avoidance,0,0,1,1,4503281,245030281,,2,1,{},
4503291,[Dragon 4] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,4503291,245030291;245030290,,2,1,{},
4503301,[Dragon 4] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,4503301,245030301;245030300,,2,1,{},
4503311,[Dragon 4] Bullet,U,Unapproved screening result,airborne-avoidance,0,0,1,1,4503311,245030311,,2,1,{},
4503331,[Dragon 4] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,4503331,245030331;245030330,,2,1,{},
4503341,[Dragon 4] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,4503341,245030341;245030340,,2,1,{},
4503911,[Dragon 4],U,Unapproved screening result,airborne-avoidance,0,0,1,1,,,,0,0,{},
4510241,[Ancient Dragon] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,0,4510241,245100241,,16,9,{},
4510252,[Ancient Dragon] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,0,4510252,245100252,,16,9,{},
4510253,[Ancient Dragon] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,0,4510253,245100253,,16,9,{},
4510381,[Ancient Dragon] Landing,U,Unapproved screening result,airborne-avoidance,0,0,1,0,,245100381,,16,9,{},
4510800,[Ancient Dragon] Bullet - Stake Slame AoE,U,Unapproved screening result,name,0,0,0,0,4510800,245100800,c4510:3007@4.767;c4510:3016@5.100;c4510:3019@5.467;c4510:3025@2.067;c4510:3026@1.733;c4510:3027@2.567,16,9,{},
4510801,[Ancient Dragon] Bullet - Stake Slam Wave,C,Ancient Dragon stake wave,name;small-floor-probe;small-short-enemy-bullet,0,0,0,0,4510500;4510501;4510502;4510503;4510504;4510505;4510506;4510507;4510508;4510509;4510510;4510511;4510512;4510513;4510514;4510515;4510516;4510517;4510518;4510519;4510520;4510521;4510522;4510523;4510524;4510525;4510526;4510527;4510528;4510529;4510801;4510802;4510803;4510804,245100801;245100802;245100803;245100804,c4510:3007@4.767;c4510:3016@5.100;c4510:3019@5.467;c4510:3025@2.067;c4510:3026@1.733;c4510:3027@2.567,16,9,{},
4510810,[Ancient Dragon] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,0,4510811;4510832;4510841;4510842;4510843;4510844;4510845;4510846;4510847;4510848;4510849;4510850;4510851;4510852;4510853;4510854;4510855;4510856;4510857;4510858;4510859;4510860;4510861;4510862;4510863;4510864;4510865;4510866;4510867;4510868;4510869;4510870,245100810;245100830,c4510:3023@1.167;c4510:3024@1.533,16,9,{},
4510900,[Ancient Dragon] Bullet,U,Unapproved screening result,airborne-avoidance;small-short-enemy-bullet,0,0,1,0,4510900,245100900,,16,9,{},
4510901,[Ancient Dragon] Flying Slam,U,Unapproved screening result,airborne-avoidance;name,0,0,1,0,,245100901,c4510:3011@4.900;c4510:3012@2.800;c4510:3013@3.767,16,9,{},
4510910,[Ancient Dragon] Bullet - Close Shock Explode,U,Unapproved screening result,name;small-short-enemy-bullet,0,0,0,0,4510912;4510932;4510941;4510951;4510963;4510972,245100940;245100950;245100910;245100930;245100935;245100970;1131;245100960,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600;c4510:3000@1.700;c4510:3000@3.100;c4510:3000@3.133;c4510:3000@3.167;c4510:3000@3.200;c4510:3001@2.200;c4510:3002@1.900;c4510:3002@1.933;c4510:3002@1.967;c4510:3002@2.000;c4510:3003@1.300;c4510:3003@1.333;c4510:3003@1.367;c4510:3003@1.400;c4510:3003@1.433;c4510:3003@1.467;c4510:3004@1.900;c4510:3005@0.867;c4510:3005@0.933;c4510:3005@0.967;c4510:3005@1.000;c4510:3005@1.033;c4510:3006@1.900;c4510:3006@4.100;c4510:3006@4.133;c4510:3006@4.167;c4510:3006@4.200;c4510:3006@4.233;c4510:3029@1.667;c4510:3029@3.167;c4510:3030@1.667;c4510:3030@3.167;c4510:3031@2.000;c4510:3032@1.267;c4510:3032@1.300;c4510:3032@1.333;c4510:3032@1.367;c4510:3033@1.733;c4510:3033@1.767;c4510:3033@1.800;c4510:3033@1.833;c4510:3033@1.867;c4510:3034@1.267;c4510:3034@1.300;c4510:3034@1.333;c4510:3034@1.367,104,581,{},
4510920,[Ancient Dragon] Bullet,U,Unapproved screening result,airborne-avoidance;small-short-enemy-bullet,0,0,1,0,4510920,245100920,c4510:3000@1.700;c4510:3004@1.900;c4510:3031@2.000,16,9,{},
4510921,[Ancient Dragon] Bullet,U,Unapproved screening result,airborne-avoidance,0,0,1,0,4510921,245100921,c4510:3001@2.200,16,9,{},
4510922,[Ancient Dragon] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,0,4510922,245100922,c4510:3000@1.700;c4510:3004@1.900;c4510:3006@1.900;c4510:3031@2.000,16,9,{},
4510980,[Ancient Dragon] Close Trigger Shock,U,Unapproved screening result,name,0,1,0,0,4510980,245100980;1130,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,104,581,{},
4520320,[Dragonlord Placidusax] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,0,4520321,245200320,c4520:3022@3.467;c4520:3023@3.467,3,1,{},
4520900,[Dragonlord Placidusax] Bullet - Lightning,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,0,4520343;4520349;4520903;4520923;4520933;4520939;4520943,245200340;245200920;245200930;245200940;245200345;245200935,c4520:20000@5.700;c4520:20015@12.633;c4520:20015@3.633;c4520:20015@6.633;c4520:20015@7.867;c4520:20015@9.633;c4520:20016@1.467;c4520:20016@12.633;c4520:20016@4.467;c4520:20016@7.467;c4520:20017@0.000;c4520:20017@3.000;c4520:20017@6.000;c4520:20017@9.000;c4520:3024@12.633;c4520:3024@3.633;c4520:3024@6.633;c4520:3024@8.133;c4520:3024@9.633,3,1,{},
4550160,[Giant Dog] Stomp,U,Unapproved screening result,name,0,0,0,0,,245500160,c4550:3006@1.067,23,30,{},
4550161,[Giant Dog] Stomp,U,Unapproved screening result,name,0,0,0,0,,245500161,c4550:3010@1.067,23,30,{},
4550201,[Giant Dog] Stomp,U,Unapproved screening result,name,0,0,0,0,,245500201,c4550:3011@1.100,23,30,{},
4550211,[Giant Dog] Stomp,U,Unapproved screening result,name,0,0,0,0,,245500211,c4550:3017@1.000;c4550:3017@1.567;c4550:3017@1.933;c4550:3017@2.400,23,30,{},
4550212,[Giant Dog] Stomp,U,Unapproved screening result,name,0,0,0,0,,245500212,c4550:3017@0.833;c4550:3017@1.367;c4550:3017@1.667;c4550:3017@2.167;c4550:3017@2.567,23,30,{},
4550221,[Giant Dog] Bullet,D,Small mouth and torso false positives,airborne-avoidance;small-short-enemy-bullet,0,0,1,0,4550221,245500221,c4550:3016@1.367,23,30,{},
4550241,[Giant Dog] Stomp,U,Unapproved screening result,name,0,0,0,0,,245500241,c4550:3019@0.667,23,30,{},
4550950,[Giant Dog] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,1,0,1,4550950,245500950,c4550:3018@1.100,23,30,{},
4560150,[Giant Crow] Stomp,U,Unapproved screening result,name,0,0,0,0,,245600150,c4560:3006@1.933,9,13,{},
4560151,[Giant Crow] Stomp AoE,U,Unapproved screening result,name,0,0,0,0,,245600151,c4560:3006@2.033,9,13,{},
4560160,[Giant Crow] Stomp,U,Unapproved screening result,name,0,0,0,0,,245600160,c4560:3007@1.933;c4560:3021@3.400,9,13,{},
4560161,[Giant Crow] Stomp AoE,U,Unapproved screening result,name,0,0,0,0,,245600161,c4560:3007@2.033,9,13,{},
4560180,[Giant Crow] Stomp,U,Unapproved screening result,name,0,0,0,0,,245600180,c4560:3013@1.133,9,13,{},
4560181,[Giant Crow] Stomp AoE,U,Unapproved screening result,name,0,0,0,0,,245600181,c4560:3013@1.233,9,13,{},
4560200,[Giant Crow] Stomp,U,Unapproved screening result,name,0,0,0,0,,245600200,c4560:3022@1.567,9,13,{},
4560201,[Giant Crow] Stomp AoE,U,Unapproved screening result,name,0,0,0,0,,245600201,c4560:3022@1.667,9,13,{},
4560210,[Giant Crow] Stomp,U,Unapproved screening result,name,0,0,0,0,,245600210,c4560:20000@2.233;c4560:20001@0.133,9,13,{},
4560211,[Giant Crow] Stomp AoE,U,Unapproved screening result,name,0,0,0,0,,245600211,c4560:20000@2.567;c4560:20001@0.167,9,13,{},
4560510,[Giant Crow] Stomp,U,Unapproved screening result,name,0,0,0,0,,245600510,c4560:3016@4.400;c4560:3017@3.933,9,13,{},
4560511,[Giant Crow] Stomp AoE,U,Unapproved screening result,name,0,0,0,0,,245600511,c4560:3016@4.500;c4560:3017@4.033;c4560:3021@3.467,9,13,{},
4580100,[Wormface 2] Stomp 4,U,Unapproved screening result,name,0,0,0,1,,245800100,c4580:3000@1.033,6,3,{},
4580110,[Wormface 2] Stomp 5,U,Unapproved screening result,name,0,0,0,1,,245800110,c4580:3001@1.400,6,3,{},
4600101,[Troll Knight] Bullet,B,Local Troll ground impacts,airborne-avoidance;small-short-enemy-bullet,0,0,1,1,4600101,246000101,c4600:3000@0.833,51,45,{},P2
4600103,[Troll Knight] Bullet,B,Local Troll ground impacts,airborne-avoidance;small-short-enemy-bullet,0,0,1,1,4600103,246000103,c4600:3000@1.933,51,45,{},
4600121,[Troll Knight] Bullet,B,Local Troll ground impacts,airborne-avoidance;small-short-enemy-bullet,0,0,1,1,4600121,246000121,c4600:3002@1.533,51,45,{},
4600131,[Troll Knight] Bullet,B,Local Troll ground impacts,airborne-avoidance;small-short-enemy-bullet,0,0,1,1,4600131,246000131,c4600:2003020@0.667;c4600:3003@0.667,51,45,{},P2
4600141,[Troll Knight] Bullet,B,Additional Troll foot bursts,airborne-avoidance;small-short-enemy-bullet,0,0,1,1,4600141,246000141,c4600:2003021@1.000;c4600:3004@1.000,51,45,{},P2
4600171,[Troll Knight] Bullet,B,Additional Troll foot bursts,airborne-avoidance;small-short-enemy-bullet,0,0,1,1,4600171,246000171,c4600:3007@0.833,51,45,{},P2
4600181,[Troll Knight] Bullet,B,Additional Troll foot bursts,airborne-avoidance;small-short-enemy-bullet,0,0,1,1,4600181,246000181,c4600:3008@1.033,51,45,{},P2
4600202,[Troll Knight] Bullet,U,Unapproved screening result,airborne-avoidance,0,0,1,1,4600202,246000202,c4600:3011@3.833,51,45,{},
4600211,[Troll Knight] Bullet,B,Additional Troll foot bursts,airborne-avoidance;small-short-enemy-bullet,0,0,1,1,4600211,246000211,c4600:3012@0.833,51,45,{},P2
4600222,[Troll Knight] Bullet,U,Unapproved screening result,airborne-avoidance,0,0,1,1,4600222,246000222,c4600:20026@3.767;c4600:3018@3.767,51,45,{},
4600251,[Troll Knight] Bullet,B,Additional Troll hand and weapon pulses,airborne-avoidance;small-short-enemy-bullet,0,0,1,1,4600251,246000251,c4600:3030@1.700,51,45,{},
4600261,[Troll Knight] Bullet,B,Additional Troll hand and weapon pulses,airborne-avoidance;small-short-enemy-bullet,0,0,1,1,4600261,246000261,c4600:3037@1.700,51,45,{},
4600272,[Troll Knight] Bullet,U,Unapproved screening result,airborne-avoidance,0,0,1,1,4600272,246000272,,51,45,{},
4600311,[Troll Knight] Bullet,B,Additional Troll foot bursts,airborne-avoidance;small-short-enemy-bullet,0,0,1,1,4600311,246000311,c4600:1003012@1.600;c4600:3003012@1.600,51,45,{},P2
4600321,[Troll Knight] Bullet,U,Unapproved screening result,airborne-avoidance,0,0,1,1,4600321,246000321,c4600:1003013@1.267,51,45,{},
4600331,[Troll Knight] Bullet,U,Unapproved screening result,airborne-avoidance;small-short-enemy-bullet,0,0,1,1,4600331,246000331,,51,45,{},
4600342,[Troll Knight] Bullet,U,Unapproved screening result,airborne-avoidance,0,0,1,1,4600342,246000342,c4600:1003015@1.400,51,45,{},
4600344,[Troll Knight] Bullet,B,Additional Troll foot bursts,airborne-avoidance;small-short-enemy-bullet,0,0,1,1,4600344,246000344,c4600:1003015@2.933;c4600:3003015@2.933,51,45,{},P2
4600347,[Troll Knight] Bullet,U,Unapproved screening result,airborne-avoidance,0,0,1,1,4600347,246000347,c4600:1003015@3.733,51,45,{},
4600351,[Troll Knight] Bullet,B,Additional Troll foot bursts,airborne-avoidance;small-short-enemy-bullet,0,0,1,1,4600351,246000351,c4600:1003014@1.033;c4600:1003016@1.267;c4600:3003014@1.033;c4600:3003016@1.267,51,45,{},P2
4600362,[Troll Knight] Bullet,U,Unapproved screening result,airborne-avoidance,0,0,1,1,4600362,246000362,c4600:1003017@3.200,51,45,{},
4600371,[Troll Knight] Bullet,U,Unapproved screening result,airborne-avoidance,0,0,1,1,4600371,246000371,c4600:1003019@2.767;c4600:1003020@3.933,51,45,{},
4600381,[Troll Knight] Bullet,B,Additional Troll hand and weapon pulses,airborne-avoidance;small-short-enemy-bullet,0,0,1,1,4600381,246000381,c4600:1003021@2.733,51,45,{},
4600402,[Troll Knight] Bullet,U,Unapproved screening result,airborne-avoidance,0,0,1,1,4600402,246000402,c4600:1003023@2.700,51,45,{},
4600411,[Troll Knight] Bullet,U,Unapproved screening result,airborne-avoidance,0,0,1,1,4600411,246000411,c4600:1003033@1.000,51,45,{},
4600422,[Troll Knight] Bullet,U,Unapproved screening result,airborne-avoidance,0,0,1,1,4600422,246000422,c4600:1003034@1.000,51,45,{},
4600432,[Troll Knight] Bullet,U,Unapproved screening result,airborne-avoidance,0,0,1,1,4600432,246000432,c4600:1003035@1.800;c4600:1003036@1.800,51,45,{},
4600448,[Troll Knight] Bullet,B,Additional Troll foot bursts,airborne-avoidance;small-short-enemy-bullet,0,0,1,1,4600448,246000448,c4600:1003037@4.100,51,45,{},P2
4600449,[Troll Knight] Bullet,U,Unapproved screening result,airborne-avoidance,0,0,1,1,4600449,246000449,c4600:1003037@4.400,51,45,{},
4600450,[Troll Knight] Bullet,B,Additional Troll foot bursts,airborne-avoidance;small-short-enemy-bullet,0,0,1,1,4600450,246000450,c4600:1003037@5.433,51,45,{},P2
4600451,[Troll Knight] Bullet,U,Unapproved screening result,airborne-avoidance,0,0,1,1,4600451,246000451,c4600:1003037@5.633,51,45,{},
4600452,[Troll Knight] Bullet,U,Unapproved screening result,airborne-avoidance,0,0,1,1,4600452,246000452,c4600:1003037@6.700,51,45,{},
4600453,[Troll Knight] Bullet,U,Unapproved screening result,airborne-avoidance,0,0,1,1,4600453,246000453,c4600:1003037@7.467,51,45,{},
4600463,[Troll Knight] Bullet,B,Additional Troll foot bursts,airborne-avoidance;small-short-enemy-bullet,0,0,1,1,4600463,246000463,c4600:1003038@2.500,51,45,{},P2
4600464,[Troll Knight] Bullet,U,Unapproved screening result,airborne-avoidance,0,0,1,1,4600464,246000464,c4600:1003038@3.167,51,45,{},
4600465,[Troll Knight] Bullet,U,Unapproved screening result,airborne-avoidance,0,0,1,1,4600465,246000465,c4600:1003038@5.467,51,45,{},
4600466,[Troll Knight] Bullet,U,Unapproved screening result,airborne-avoidance,0,0,1,1,4600466,246000466;246000465,c4600:1003038@5.467,51,45,{},
4600471,[Troll Knight] Bullet,B,Additional Troll foot bursts,airborne-avoidance;small-short-enemy-bullet,0,0,1,1,4600471,246000471,c4600:1003015@1.067;c4600:3003015@1.067,51,45,{},P2
4600511,[Troll Knight] Bullet,U,Unapproved screening result,airborne-avoidance,0,0,1,1,4600511,246000511,c4600:3003013@1.267,51,45,{},
4600531,[Troll Knight] Bullet,U,Unapproved screening result,airborne-avoidance,0,0,1,1,4600531,246000531,c4600:3003015@1.400,51,45,{},
4600533,[Troll Knight] Bullet,U,Unapproved screening result,airborne-avoidance,0,0,1,1,4600533,246000533,c4600:3003015@3.733,51,45,{},
4600551,[Troll Knight] Bullet,U,Unapproved screening result,airborne-avoidance,0,0,1,1,4600551,246000551,c4600:3003017@3.200,51,45,{},
4600561,[Troll Knight] Bullet,U,Unapproved screening result,airborne-avoidance,0,0,1,1,4600561,246000561,c4600:3003019@2.767;c4600:3003020@3.933,51,45,{},
4600571,[Troll Knight] Bullet,B,Additional Troll hand and weapon pulses,airborne-avoidance;small-short-enemy-bullet,0,0,1,1,4600571,246000571,c4600:3003021@2.733,51,45,{},
4600591,[Troll Knight] Bullet,U,Unapproved screening result,airborne-avoidance,0,0,1,1,4600591,246000591,c4600:3003023@2.700,51,45,{},
4600601,[Troll Knight] Bullet,U,Unapproved screening result,airborne-avoidance,0,0,1,1,4600601,246000601,c4600:3003033@1.000,51,45,{},
4600611,[Troll Knight] Bullet,U,Unapproved screening result,airborne-avoidance,0,0,1,1,4600611,246000611,c4600:3003034@1.000,51,45,{},
4600621,[Troll Knight] Bullet,U,Unapproved screening result,airborne-avoidance,0,0,1,1,4600621,246000621,c4600:3003035@1.800,51,45,{},
4600700,[Troll Knight] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,4600700,246000700,c4600:3022@2.700;c4600:3022@2.967;c4600:3022@3.700;c4600:3023@10.067;c4600:3023@10.900;c4600:3023@3.767;c4600:3023@4.167;c4600:3023@5.167;c4600:3023@5.500;c4600:3023@6.167;c4600:3023@7.167;c4600:3023@7.433;c4600:3023@7.767;c4600:3023@8.767;c4600:3023@9.300,51,45,{},
4600701,[Troll Knight] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,4600701,246000701,c4600:3022@2.700;c4600:3022@2.967;c4600:3022@3.700;c4600:3023@10.067;c4600:3023@10.900;c4600:3023@3.767;c4600:3023@4.167;c4600:3023@5.167;c4600:3023@5.500;c4600:3023@6.167;c4600:3023@7.167;c4600:3023@7.433;c4600:3023@7.767;c4600:3023@8.767;c4600:3023@9.300,51,45,{},
4600702,[Troll Knight] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,4600702,246000702,c4600:3022@2.700;c4600:3022@2.967;c4600:3022@3.700;c4600:3023@10.067;c4600:3023@10.900;c4600:3023@3.767;c4600:3023@4.167;c4600:3023@5.167;c4600:3023@5.500;c4600:3023@6.167;c4600:3023@7.167;c4600:3023@7.433;c4600:3023@7.767;c4600:3023@8.767;c4600:3023@9.300,51,45,{},
4600704,[Troll Knight] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,4600704,246000704;246000703;246000700;246000701;246000702;246000710;246000711;246000712;246000720;246000721;246000722;246000730;246000731;246000732,c4600:3022@2.700;c4600:3022@2.967;c4600:3022@3.700;c4600:3023@10.067;c4600:3023@10.167;c4600:3023@10.267;c4600:3023@10.367;c4600:3023@10.900;c4600:3023@11.000;c4600:3023@11.100;c4600:3023@11.200;c4600:3023@3.767;c4600:3023@4.167;c4600:3023@5.167;c4600:3023@5.500;c4600:3023@6.167;c4600:3023@7.167;c4600:3023@7.433;c4600:3023@7.767;c4600:3023@8.767;c4600:3023@8.867;c4600:3023@8.967;c4600:3023@9.067;c4600:3023@9.300;c4600:3023@9.400;c4600:3023@9.500;c4600:3023@9.600,51,45,{},
4600710,[Troll Knight] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,4600710,246000710,c4600:3023@10.167;c4600:3023@11.000;c4600:3023@8.867;c4600:3023@9.400,51,45,{},
4600711,[Troll Knight] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,4600711,246000711,c4600:3023@10.167;c4600:3023@11.000;c4600:3023@8.867;c4600:3023@9.400,51,45,{},
4600712,[Troll Knight] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,4600712,246000712,c4600:3023@10.167;c4600:3023@11.000;c4600:3023@8.867;c4600:3023@9.400,51,45,{},
4600720,[Troll Knight] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,4600720,246000720,c4600:3023@10.267;c4600:3023@11.100;c4600:3023@8.967;c4600:3023@9.500,51,45,{},
